CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_CHALM,Effect_CHALM,P_CAMDA,Effect_CAMDA,P_haEWAS,Effect_haEWAS,haEWAS_Driver,Group
cg20058744,Huntingtons_Disease_GSE72778,chr11,61257511,61257512,C11orf66;C11orf66,Body;Body,,0.000576103,0.180444471,0.438439893,0.036688936,0.114215127,-0.025604138,0.114215127,-0.025604138,None,Beta-only
cg20059881,Huntingtons_Disease_GSE72778,chr12,56655821,56655822,,,S_Shelf,0.001061199,-0.216581631,0.040107267,-0.133834317,0.010708972,0.060577246,0.010708972,0.060577246,None,Beta-only
cg20061770,Huntingtons_Disease_GSE72778,chr8,43828789,43828790,,,,3.06E-06,0.075698251,0.216175209,0.0131779,0.030215936,-0.023690829,0.030215936,-0.023690829,None,Beta-only
cg20062057,Huntingtons_Disease_GSE72778,chr2,50201479,50201480,NRXN1;NRXN1;NRXN1,Body;Body;Body,,9.90E-05,-0.21588312,0.00080058,-0.110943541,0.004775618,-0.029580505,0.00080058,-0.110943541,None,Beta-only
cg20062305,Huntingtons_Disease_GSE72778,chr11,76839129,76839130,MYO7A;MYO7A;MYO7A,TSS200;TSS200;TSS200,,1.62E-07,-0.315801667,0.502251852,-0.249372105,0.003802234,-0.094237194,0.003802234,-0.094237194,None,Beta-only
cg20067334,Huntingtons_Disease_GSE72778,chr7,63387147,63387148,,,S_Shore,0.014232866,0.182572317,0.863313756,-0.010043157,0.000175133,0.069934494,0.000175133,0.069934494,CAMDA,haEWAS-only
cg20067471,Huntingtons_Disease_GSE72778,chr6,32765281,32765282,,,,6.79E-06,0.241215881,1,0,1,0,1,0,None,Beta-only
cg20068620,Huntingtons_Disease_GSE72778,chr18,48085844,48085845,MAPK4,TSS1500,Island,1.40E-06,-0.178630753,1,0,1,0,1,0,None,Beta-only
cg20070837,Huntingtons_Disease_GSE72778,chr14,105457758,105457759,C14orf79,Body,,2.65E-07,0.646098577,0.000102837,3.291184818,0.002630276,-0.160765224,0.000102837,3.291184818,CHALM,Common
cg20071203,Huntingtons_Disease_GSE72778,chrX,150351493,150351494,,,,0.005367015,0.143158318,0.004545864,0.136937489,0.000101086,-0.060802434,0.000101086,-0.060802434,CAMDA,haEWAS-only
cg20072437,Huntingtons_Disease_GSE72778,chr10,132609070,132609071,,,,4.35E-18,-0.949399544,0.442868015,-0.200547803,0.646379326,-0.031316095,0.442868015,-0.200547803,None,Beta-only
cg20076231,Huntingtons_Disease_GSE72778,chr15,67268653,67268654,,,,0.000434013,-0.084281611,0.015850198,0.032053103,0.478381523,0.017846904,0.015850198,0.032053103,None,Beta-only
cg20077343,Huntingtons_Disease_GSE72778,chr11,1036307,1036308,MUC6,Body,N_Shore,2.43E-09,-0.350287303,1,0,1,0,1,0,None,Beta-only
cg20078624,Huntingtons_Disease_GSE72778,chr15,22922301,22922302,CYFIP1,5'UTR,,9.17E-05,-0.236850584,1,0,1,0,1,0,None,Beta-only
cg20078646,Huntingtons_Disease_GSE72778,chr4,107434718,107434719,,,,7.41E-10,0.745467784,4.68E-11,0.700190345,3.99E-09,-0.215724595,4.68E-11,0.700190345,Both,Common
cg20079298,Huntingtons_Disease_GSE72778,chr15,40572326,40572327,,,Island,0.56923819,-0.039408935,0.318336391,-0.300084763,0.000691411,-0.134849257,0.000691411,-0.134849257,CAMDA,haEWAS-only
cg20086657,Huntingtons_Disease_GSE72778,chr17,33734664,33734665,,,Island,0.000109542,0.734235395,0.002641667,-0.179934057,0.093972231,-0.26686295,0.002641667,-0.179934057,None,Beta-only
cg20089799,Huntingtons_Disease_GSE72778,chr12,3384898,3384899,TSPAN9;TSPAN9,Body;Body,,0.00087697,0.702352795,0.021112649,0.319104882,0.667315021,0.011436373,0.021112649,0.319104882,None,Beta-only
cg20091384,Huntingtons_Disease_GSE72778,chr19,2700927,2700928,GNG7,5'UTR,N_Shore,0.00026331,-0.168292057,0.057350371,-0.061391924,0.003524097,-0.037033158,0.003524097,-0.037033158,None,Beta-only
cg20092199,Huntingtons_Disease_GSE72778,chr4,1342459,1342460,KIAA1530,Body,S_Shore,0.000996296,0.104977045,6.27E-09,0.197618745,1.28E-05,-0.079759335,6.27E-09,0.197618745,Both,Common
cg20094343,Huntingtons_Disease_GSE72778,chr18,34917603,34917604,BRUNOL4;BRUNOL4;BRUNOL4;BRUNOL4,Body;Body;Body;Body,S_Shore,0.004928514,0.75478107,0.075957505,0.203689698,1.25E-07,-0.934720006,1.25E-07,-0.934720006,CAMDA,haEWAS-only
cg20095669,Huntingtons_Disease_GSE72778,chr12,27691111,27691112,PPFIBP1;PPFIBP1,5'UTR;5'UTR,,0.002048117,0.290643152,0.001351039,0.255264535,2.22E-05,-0.242168745,2.22E-05,-0.242168745,CAMDA,haEWAS-only
cg20097507,Huntingtons_Disease_GSE72778,chr13,114077086,114077087,ADPRHL1;ADPRHL1,3'UTR;3'UTR,,0.000428719,-0.169785334,9.27E-05,-1.014057892,7.85E-05,0.172400491,7.85E-05,0.172400491,Both,Common
cg20098848,Huntingtons_Disease_GSE72778,chr12,64936808,64936809,,,,0.335734786,-0.095668583,0.000749706,-0.366950081,0.21898017,-0.117400964,0.000749706,-0.366950081,CHALM,haEWAS-only
cg20099806,Huntingtons_Disease_GSE72778,chr17,61849988,61849989,CCDC47,5'UTR,N_Shore,0.000126799,0.149048002,0.013587437,0.063038343,0.002396806,-0.082485842,0.002396806,-0.082485842,None,Beta-only
cg20103124,Huntingtons_Disease_GSE72778,chr13,31309625,31309626,ALOX5AP,TSS200,,0.40714057,-0.020195093,0.00012189,-0.087824794,1,0,0.00012189,-0.087824794,CHALM,haEWAS-only
cg20104774,Huntingtons_Disease_GSE72778,chr6,33422900,33422901,ZBTB9,Body,S_Shore,1.18E-05,0.168052617,1,0,1,0,1,0,None,Beta-only
cg20105610,Huntingtons_Disease_GSE72778,chr18,67064386,67064387,,,N_Shelf,4.92E-06,-0.451026545,0.266254781,-0.075469951,9.77E-06,0.318200168,9.77E-06,0.318200168,CAMDA,Common
cg20106077,Huntingtons_Disease_GSE72778,chr6,170058205,170058206,WDR27,Body,N_Shore,5.10E-10,0.745684134,8.05E-05,0.345330614,2.93E-08,-0.68185182,2.93E-08,-0.68185182,Both,Common
cg20106866,Huntingtons_Disease_GSE72778,chr8,29082964,29082965,KIF13B,Body,,9.95E-05,-0.35157605,0.001209681,-2.882493323,0.00024176,0.246456404,0.00024176,0.246456404,CAMDA,Common
cg20107759,Huntingtons_Disease_GSE72778,chr19,12936491,12936492,RTBDN;RTBDN,3'UTR;3'UTR,N_Shore,0.001156339,-0.2775195,0.013311785,-0.185375053,0.000180857,-0.197644794,0.000180857,-0.197644794,CAMDA,Common
cg20109054,Huntingtons_Disease_GSE72778,chr6,31804109,31804110,C6orf48;C6orf48;SNORD52,5'UTR;5'UTR;TSS1500,S_Shore,0.000320945,0.18259497,1,0,1,0,1,0,None,Beta-only
cg20115597,Huntingtons_Disease_GSE72778,chr7,56516248,56516249,LOC650226,TSS200,S_Shore,2.65E-06,0.234755718,0.004173767,0.180174566,5.25E-05,-0.089728356,5.25E-05,-0.089728356,CAMDA,Common
cg20115802,Huntingtons_Disease_GSE72778,chr19,51321569,51321570,,,Island,0.716789342,0.022922718,0.000414304,-0.128351647,0.100303288,-0.032059334,0.000414304,-0.128351647,CHALM,haEWAS-only
cg20116800,Huntingtons_Disease_GSE72778,chr17,74258224,74258225,,,N_Shelf,0.000528078,0.159857142,0.06877345,0.083325436,0.235908025,0.021069035,0.06877345,0.083325436,None,Beta-only
cg20118643,Huntingtons_Disease_GSE72778,chr15,60690852,60690853,ANXA2;ANXA2;ANXA2;ANXA2,TSS1500;TSS1500;TSS1500;TSS1500,Island,0.000119478,0.142786554,0.000300589,0.112459303,0.003171939,0.049582947,0.000300589,0.112459303,CHALM,Common
cg20119745,Huntingtons_Disease_GSE72778,chr6,30039239,30039240,RNF39;RNF39,Body;Body,Island,0.00082236,0.188855036,1,0,1,0,1,0,None,Beta-only
cg20120208,Huntingtons_Disease_GSE72778,chr10,102896869,102896870,TLX1,3'UTR,S_Shore,0.02010713,0.151689834,0.000168485,0.136537819,0.020159947,-0.011355385,0.000168485,0.136537819,CHALM,haEWAS-only
cg20125971,Huntingtons_Disease_GSE72778,chr4,56458333,56458334,PDCL2;PDCL2,5'UTR;1stExon,,0.092575863,0.110882099,0.000245327,0.127857464,0.005588916,-0.174182293,0.000245327,0.127857464,CHALM,haEWAS-only
cg20128323,Huntingtons_Disease_GSE72778,chr6,9503813,9503814,,,,0.001214349,-0.199381198,0.042089047,-0.147472506,0.621005564,-0.008276013,0.042089047,-0.147472506,None,Beta-only
cg20130989,Huntingtons_Disease_GSE72778,chr8,143992652,143992653,CYP11B2,3'UTR,,2.64E-06,0.272392543,0.744146224,0.019142382,0.003730065,-0.104106591,0.003730065,-0.104106591,None,Beta-only
cg20131219,Huntingtons_Disease_GSE72778,chr3,111676660,111676661,PHLDB2;PHLDB2;PHLDB2;PHLDB2,Body;Body;Body;Body,,0.000355374,0.605925147,0.382654498,-0.178825615,1,0,0.382654498,-0.178825615,None,Beta-only
cg20133129,Huntingtons_Disease_GSE72778,chrX,153192433,153192434,ARHGAP4;ARHGAP4,TSS1500;TSS1500,N_Shore,0.00089773,-0.211284718,0.240729793,-0.070006547,0.227411682,-0.021918343,0.227411682,-0.021918343,None,Beta-only
cg20138186,Huntingtons_Disease_GSE72778,chr10,102642655,102642656,,,,2.39E-05,0.214707914,0.000109067,0.269325418,0.648885201,0.006363442,0.000109067,0.269325418,CHALM,Common
cg20139145,Huntingtons_Disease_GSE72778,chr17,2291870,2291871,MNT,Body,,0.09640256,0.102224909,0.000669839,2.560170916,0.002117991,-0.145840392,0.000669839,2.560170916,CHALM,haEWAS-only
cg20139368,Huntingtons_Disease_GSE72778,chr13,25673904,25673905,,,S_Shelf,0.000161135,-0.164836368,1,0,1,0,1,0,None,Beta-only
cg20139447,Huntingtons_Disease_GSE72778,chr20,56230434,56230435,PMEPA1;PMEPA1;PMEPA1;PMEPA1,Body;Body;Body;Body,S_Shelf,1.56E-09,-0.44919365,0.747238653,-0.032429969,3.26E-10,0.473002205,3.26E-10,0.473002205,CAMDA,Common
cg20139706,Huntingtons_Disease_GSE72778,chr2,237068750,237068751,,,Island,0.438533663,-0.04059869,0.187045572,0.046190701,8.23E-05,0.136894127,8.23E-05,0.136894127,CAMDA,haEWAS-only
cg20140425,Huntingtons_Disease_GSE72778,chr19,20607461,20607462,ZNF826,5'UTR,,0.000640061,-0.116800113,0.003284235,-0.103814152,0.031017028,-0.03166517,0.003284235,-0.103814152,None,Beta-only
cg20147645,Huntingtons_Disease_GSE72778,chr13,28023563,28023564,MTIF3;MTIF3;MTIF3;MTIF3,5'UTR;5'UTR;5'UTR;5'UTR,N_Shore,0.000206855,0.115783298,0.014689106,0.073454966,0.000455134,-0.038157345,0.000455134,-0.038157345,CAMDA,Common
cg20149571,Huntingtons_Disease_GSE72778,chr19,53465962,53465963,ZNF816A,5'UTR,Island,2.30E-05,-0.327974955,1,0,1,0,1,0,None,Beta-only
cg20150163,Huntingtons_Disease_GSE72778,chr2,130939362,130939363,SMPD4;SMPD4;SMPD4;SMPD4;FAM128B;SMPD4;SMPD4;SMPD4;SMPD4;SMPD4;SMPD4;SMPD4,5'UTR;5'UTR;5'UTR;Body;TSS200;1stExon;Body;1stExon;5'UTR;Body;1stExon;1stExon,Island,0.000280862,0.307246521,1,0,1,0,1,0,None,Beta-only
cg20152309,Huntingtons_Disease_GSE72778,chr10,36054255,36054256,,,Island,0.001766177,-0.203239685,0.113716974,0.928423975,4.19E-05,0.128987294,4.19E-05,0.128987294,CAMDA,haEWAS-only
cg20157873,Huntingtons_Disease_GSE72778,chr7,152788733,152788734,,,,0.730058132,-0.03562961,0.000411182,0.372403643,0.041307079,-0.178221699,0.000411182,0.372403643,CHALM,haEWAS-only
cg20160127,Huntingtons_Disease_GSE72778,chr7,64363624,64363625,ZNF273;ZNF273;ZNF273,5'UTR;Body;1stExon,,2.32E-09,0.25330647,1,0,1,0,1,0,None,Beta-only
cg20160885,Huntingtons_Disease_GSE72778,chr7,5013524,5013525,RNF216L;RNF216L;RNF216L,TSS200;TSS200;TSS200,Island,0.203688602,0.061475563,0.002322467,0.093808245,0.000926537,0.061428095,0.000926537,0.061428095,CAMDA,haEWAS-only
cg20160996,Huntingtons_Disease_GSE72778,chr11,63990575,63990576,FERMT3;FERMT3,Body;Body,N_Shelf,0.010087207,0.121466315,0.000699501,0.157312961,0.014629587,-0.108489369,0.000699501,0.157312961,CHALM,haEWAS-only
cg20168024,Huntingtons_Disease_GSE72778,chr6,29456611,29456612,MAS1L,TSS1500,,0.000742957,-0.219961078,1,0,1,0,1,0,None,Beta-only
cg20168761,Huntingtons_Disease_GSE72778,chr10,134836866,134836867,,,S_Shore,0.023200592,0.134906206,0.000198233,1.419860504,0.000606696,-0.197329382,0.000198233,1.419860504,Both,haEWAS-only
cg20168837,Huntingtons_Disease_GSE72778,chr1,54562213,54562214,C1orf83,3'UTR,,0.018672687,-0.101180706,0.000458987,-0.144877456,0.002266726,0.091813654,0.000458987,-0.144877456,CHALM,haEWAS-only
cg20169779,Huntingtons_Disease_GSE72778,chr10,135381914,135381915,SYCE1,5'UTR,Island,0.000199073,0.254039749,0.592052757,0.0496207,0.048520138,-0.148822736,0.048520138,-0.148822736,None,Beta-only
cg20170533,Huntingtons_Disease_GSE72778,chr13,51417846,51417847,DLEU7;DLEU7,1stExon;5'UTR,Island,0.000893759,0.314675669,3.59E-05,0.164072508,0.000237765,0.063010623,3.59E-05,0.164072508,Both,Common
cg20173059,Huntingtons_Disease_GSE72778,chr11,113185285,113185286,TTC12;TTC12,1stExon;5'UTR,N_Shore,0.000417652,0.206133764,0.101992215,0.044233432,0.034552205,-0.009687905,0.034552205,-0.009687905,None,Beta-only
cg20174696,Huntingtons_Disease_GSE72778,chr6,167765215,167765216,,,S_Shore,0.076083342,0.068608847,0.886724607,-0.002777562,0.000145216,0.014130524,0.000145216,0.014130524,CAMDA,haEWAS-only
cg20174893,Huntingtons_Disease_GSE72778,chr7,97600926,97600927,MGC72080,Body,N_Shore,0.041036838,0.070382211,0.369514901,0.023562807,0.000486451,0.041266984,0.000486451,0.041266984,CAMDA,haEWAS-only
cg20179907,Huntingtons_Disease_GSE72778,chr11,72336908,72336909,PDE2A;PDE2A;PDE2A;PDE2A,Body;Body;Body;Body,,0.000579574,0.20432724,0.197783324,0.101529591,0.159962923,-0.040655841,0.159962923,-0.040655841,None,Beta-only
cg20179942,Huntingtons_Disease_GSE72778,chr11,61912310,61912311,INCENP;INCENP,Body;Body,,0.00025415,0.130344029,0.204461503,0.059407661,0.000262367,-0.106999748,0.000262367,-0.106999748,CAMDA,Common
cg20183094,Huntingtons_Disease_GSE72778,chr7,121950924,121950925,,,Island,7.32E-05,-0.15616318,0.209252301,-0.042024517,0.143626013,-0.015743784,0.143626013,-0.015743784,None,Beta-only
cg20184238,Huntingtons_Disease_GSE72778,chr17,43046859,43046860,C1QL1,TSS1500,N_Shore,0.000138111,0.120216364,0.080676659,0.055327568,9.15E-05,-0.077312019,9.15E-05,-0.077312019,CAMDA,Common
cg20184295,Huntingtons_Disease_GSE72778,chr17,6165072,6165073,,,,0.001169225,-0.174988574,0.036469251,-0.114588888,0.110987174,-0.029791826,0.036469251,-0.114588888,None,Beta-only
cg20185083,Huntingtons_Disease_GSE72778,chr6,2904005,2904006,SERPINB9,TSS1500,S_Shore,6.99E-05,-0.117648853,0.823326061,-0.006846532,0.995710379,-9.34E-05,0.823326061,-0.006846532,None,Beta-only
cg20187047,Huntingtons_Disease_GSE72778,chr6,152702444,152702445,SYNE1;SYNE1,Body;Body,,0.000320705,-0.125992611,0.024999243,-0.071259249,0.025822085,-0.043914437,0.024999243,-0.071259249,None,Beta-only
cg20188733,Huntingtons_Disease_GSE72778,chr22,42311055,42311056,,,Island,9.62E-08,-0.447130023,1,0,1,0,1,0,None,Beta-only
cg20189073,Huntingtons_Disease_GSE72778,chr8,10919855,10919856,XKR6,Body,S_Shelf,0.000732929,0.18057047,0.010245796,0.143806242,1,0,0.010245796,0.143806242,None,Beta-only
cg20189682,Huntingtons_Disease_GSE72778,chr2,240112315,240112316,HDAC4,Body,Island,0.000153772,-0.216227168,0.032030819,0.105925525,0.026366961,0.065556305,0.026366961,0.065556305,None,Beta-only
cg20191338,Huntingtons_Disease_GSE72778,chr18,77905663,77905664,LOC100130522;LOC100130522,TSS200;TSS200,S_Shore,7.18E-08,-0.317639016,0.000404851,-0.219287437,1.28E-06,0.089304332,1.28E-06,0.089304332,Both,Common
cg20193802,Huntingtons_Disease_GSE72778,chr22,19709696,19709697,SEPT5;GP1BB,Body;TSS1500,Island,1.05E-05,-0.155639861,0.006215948,-0.127476219,0.130131199,0.034872149,0.006215948,-0.127476219,None,Beta-only
cg20194689,Huntingtons_Disease_GSE72778,chr5,178003633,178003634,COL23A1,Body,Island,0.000190285,-0.12126481,0.01168435,-0.0554134,0.018405307,0.017156581,0.01168435,-0.0554134,None,Beta-only
cg20199792,Huntingtons_Disease_GSE72778,chr7,2671564,2671565,TTYH3,TSS200,Island,8.02E-05,-0.199228456,1,0,1,0,1,0,None,Beta-only
cg20200711,Huntingtons_Disease_GSE72778,chr11,2211776,2211777,,,,0.001253644,0.10193219,0.215279819,0.04735768,0.677922985,-0.004448619,0.215279819,0.04735768,None,Beta-only
cg20205188,Huntingtons_Disease_GSE72778,chr10,1251771,1251772,ADARB2,Body,N_Shore,0.063087571,0.367046352,0.000706286,0.34676115,0.018430309,-0.404884803,0.000706286,0.34676115,CHALM,haEWAS-only
cg20208394,Huntingtons_Disease_GSE72778,chr4,7052425,7052426,TADA2B,Body,Island,0.301763231,0.042594551,1.67E-05,0.267569408,0.173734861,-0.033929602,1.67E-05,0.267569408,CHALM,haEWAS-only
cg20208879,Huntingtons_Disease_GSE72778,chr2,80281335,80281336,CTNNA2;CTNNA2,Body;Body,,0.247592467,0.19153936,0.831018439,0.037718889,4.52E-05,0.235547013,4.52E-05,0.235547013,CAMDA,haEWAS-only
cg20208990,Huntingtons_Disease_GSE72778,chr20,56286567,56286568,PMEPA1;PMEPA1;PMEPA1,TSS1500;TSS1500;TSS200,S_Shore,0.000565773,-0.17043,0.004278936,-0.160313541,0.104429349,0.0519742,0.004278936,-0.160313541,None,Beta-only
cg20209805,Huntingtons_Disease_GSE72778,chr17,70108426,70108427,,,N_Shelf,0.001221042,0.270416269,0.053416412,0.13449119,0.058645612,-0.132896632,0.053416412,0.13449119,None,Beta-only
cg20213329,Huntingtons_Disease_GSE72778,chr4,2401542,2401543,ZFYVE28,Body,Island,5.33E-11,0.899603455,0.106434332,0.286992176,2.03E-05,-0.570241433,2.03E-05,-0.570241433,CAMDA,Common
cg20215831,Huntingtons_Disease_GSE72778,chr19,3719138,3719139,,,N_Shelf,0.003044838,0.11717509,4.56E-09,0.245990336,0.002233385,-0.068133019,4.56E-09,0.245990336,CHALM,haEWAS-only
cg20220242,Huntingtons_Disease_GSE72778,chr21,30392188,30392189,RWDD2B,TSS1500,S_Shore,6.30E-06,0.303065681,0.001600253,0.278782339,6.77E-05,-0.254500539,6.77E-05,-0.254500539,CAMDA,Common
cg20223322,Huntingtons_Disease_GSE72778,chr6,475353,475354,,,,2.92E-10,0.522737787,2.21E-05,0.425228476,0.142974615,-0.109809683,2.21E-05,0.425228476,CHALM,Common
cg20223677,Huntingtons_Disease_GSE72778,chr8,7332846,7332847,DEFB104B;DEFB104A,TSS1500;TSS1500,,5.06E-05,0.695502963,2.11E-11,1.151631911,1.45E-15,-1.075513912,1.45E-15,-1.075513912,Both,Common
cg20225915,Huntingtons_Disease_GSE72778,chr11,805726,805727,LRDD;LRDD;LRDD,TSS1500;TSS1500;TSS1500,S_Shore,1.03E-07,0.398476293,1.43E-05,0.195453479,0.020662547,0.039134074,1.43E-05,0.195453479,CHALM,Common
cg20227766,Huntingtons_Disease_GSE72778,chr1,27998703,27998704,IFI6;IFI6;IFI6;IFI6;IFI6;IFI6,1stExon;5'UTR;5'UTR;1stExon;1stExon;5'UTR,S_Shelf,2.63E-13,-1.134786048,0.432055908,0.017878712,0.008368363,-0.011449682,0.008368363,-0.011449682,None,Beta-only
cg20229800,Huntingtons_Disease_GSE72778,chr10,135278717,135278718,LOC619207,Body,Island,1.16E-06,0.230405549,0.00015262,0.192487399,0.014710081,-0.102383792,0.00015262,0.192487399,CHALM,Common
cg20231299,Huntingtons_Disease_GSE72778,chr19,49202858,49202859,FUT2;FUT2,5'UTR;5'UTR,N_Shelf,1.17E-10,0.721999665,0.495080816,0.079498901,0.048532611,-0.192656779,0.048532611,-0.192656779,None,Beta-only
cg20234007,Huntingtons_Disease_GSE72778,chr18,74535840,74535841,ZNF236,TSS1500,Island,0.002539832,-0.088549453,0.000486373,-0.0715197,0.001005988,0.018438982,0.000486373,-0.0715197,Both,haEWAS-only
cg20239381,Huntingtons_Disease_GSE72778,chr11,590115,590116,PHRF1,Body,Island,0.000887384,0.12098652,1,0,1,0,1,0,None,Beta-only
cg20242136,Huntingtons_Disease_GSE72778,chr19,22715697,22715698,,,S_Shore,0.025365714,0.11862297,0.019766515,0.124239804,5.48E-07,0.108971265,5.48E-07,0.108971265,CAMDA,haEWAS-only
cg20244327,Huntingtons_Disease_GSE72778,chr10,3283946,3283947,,,,2.75E-07,-0.296944244,3.21E-05,-0.30064041,0.00768673,-0.068298631,3.21E-05,-0.30064041,CHALM,Common
cg20244649,Huntingtons_Disease_GSE72778,chr19,55327711,55327712,KIR3DL1,TSS200,,0.000177343,-0.115045,1,0,1,0,1,0,None,Beta-only
cg20245361,Huntingtons_Disease_GSE72778,chr10,71725755,71725756,,,,0.000714887,-0.330560536,0.002282769,-0.31310915,0.027806059,0.175726606,0.002282769,-0.31310915,None,Beta-only
cg20245568,Huntingtons_Disease_GSE72778,chr11,58126184,58126185,OR5B17,1stExon,,1.63E-07,-0.380068935,0.000400314,-0.31508955,0.122634432,0.066586573,0.000400314,-0.31508955,CHALM,Common
cg20246113,Huntingtons_Disease_GSE72778,chr15,79104481,79104482,ADAMTS7,TSS1500,Island,0.524025289,-0.034052718,0.061299608,-0.288837777,0.000331959,0.056428102,0.000331959,0.056428102,CAMDA,haEWAS-only
cg20250080,Huntingtons_Disease_GSE72778,chr17,66596999,66597000,FAM20A;FAM20A,5'UTR;1stExon,Island,0.000140512,-0.161026804,7.08E-05,-0.110401272,0.000128796,-0.065706846,7.08E-05,-0.110401272,Both,Common
cg20250269,Huntingtons_Disease_GSE72778,chr10,125751413,125751414,,,Island,3.79E-15,-0.84832431,6.81E-12,-0.495037104,0.98622831,0.000182296,6.81E-12,-0.495037104,CHALM,Common
cg20250274,Huntingtons_Disease_GSE72778,chr18,71815685,71815686,C18orf55;FBXO15;FBXO15,TSS200;TSS1500;TSS1500,Island,1.52E-06,-0.26665954,1,0,1,0,1,0,None,Beta-only
cg20250341,Huntingtons_Disease_GSE72778,chr17,8124867,8124868,C17orf44,Body,Island,3.20E-10,-0.353632455,1,0,1,0,1,0,None,Beta-only
cg20250922,Huntingtons_Disease_GSE72778,chr4,87862626,87862627,AFF1,5'UTR,,0.001243989,-0.143081644,1,0,1,0,1,0,None,Beta-only
cg20251110,Huntingtons_Disease_GSE72778,chr12,124813301,124813302,NCOR2;NCOR2,Body;Body,S_Shelf,0.045666366,0.07155465,0.21212136,0.305402786,0.000463308,-0.062843987,0.000463308,-0.062843987,CAMDA,haEWAS-only
cg20252997,Huntingtons_Disease_GSE72778,chr1,4481995,4481996,LOC284661,Body,,0.000293079,0.424315028,0.000459389,0.422316895,0.783575015,0.006482698,0.000459389,0.422316895,CHALM,Common
cg20253302,Huntingtons_Disease_GSE72778,chr4,186288186,186288187,LRP2BP,3'UTR,,0.007697695,-0.205184677,0.089595344,-0.789610594,0.00022679,0.213861529,0.00022679,0.213861529,CAMDA,haEWAS-only
cg20254790,Huntingtons_Disease_GSE72778,chr1,1084473,1084474,,,,0.00034982,-0.181214645,0.348292472,0.061208284,0.14907282,0.062439635,0.14907282,0.062439635,None,Beta-only
cg20255560,Huntingtons_Disease_GSE72778,chr8,36347870,36347871,,,,0.000239919,-0.178966169,0.006673417,-0.284758965,0.08068763,0.07039168,0.006673417,-0.284758965,None,Beta-only
cg20256097,Huntingtons_Disease_GSE72778,chr20,3185301,3185302,DDRGK1,TSS200,Island,0.615931413,-0.030479542,0.162543129,-0.024010967,0.000458213,0.015073163,0.000458213,0.015073163,CAMDA,haEWAS-only
cg20257553,Huntingtons_Disease_GSE72778,chr2,160919462,160919463,PLA2R1;PLA2R1,TSS1500;TSS1500,S_Shore,0.083610241,0.084120258,0.003853448,0.125307239,9.06E-05,0.074673058,9.06E-05,0.074673058,CAMDA,haEWAS-only
cg20262330,Huntingtons_Disease_GSE72778,chr14,70826997,70826998,COX16,TSS1500,S_Shore,0.114280907,0.082071191,0.000297138,0.143001832,0.070451093,-0.023803936,0.000297138,0.143001832,CHALM,haEWAS-only
