CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_haEWAS,Effect_haEWAS,Group
cg20378687,Total_PBB_Exposure_GSE116339,chr3,160281681,160281682,KPNA4,Body,N_Shore,0.607074003356604,0.0004151211389016,1.17571116376847e-10,-0.0002771458576176,haEWAS-specific
cg20388206,Total_PBB_Exposure_GSE116339,chr18,31802484,31802485,NOL4;NOL4;NOL4;NOL4;NOL4,TSS200;TSS200;Body;Body;Body,Island,0.0209262015091855,0.0018263258609972,7.80694440034564e-06,0.001258333036765,haEWAS-specific
cg20398418,Total_PBB_Exposure_GSE116339,chr2,157186446,157186447,NR4A2,Body,S_Shore,0.0114239331719356,0.0029514120556385,3.497299194293e-05,-0.0005892272818387,haEWAS-specific
cg20408276,Total_PBB_Exposure_GSE116339,chr2,38300586,38300587,CYP1B1,Body,N_Shore,0.116630543143605,0.0024553184643682,8.18640847647808e-05,0.005786206254553,haEWAS-specific
cg20439283,Total_PBB_Exposure_GSE116339,chr5,178411249,178411250,GRM6,Body,N_Shelf,0.0032087011703801,-0.0021440130306858,6.23889304871029e-05,0.0021634025492529,haEWAS-specific
cg20444484,Total_PBB_Exposure_GSE116339,chr15,81300124,81300125,,,,0.0005140583243347,0.0039524752468382,1.07130187223848e-07,0.004205942103161,haEWAS-specific
cg20449313,Total_PBB_Exposure_GSE116339,chr5,156486083,156486084,HAVCR1;HAVCR1;HAVCR1;HAVCR1;HAVCR1,5'UTR;5'UTR;TSS1500;1stExon;1stExon,,0.0013154594999898,0.0043785186891066,1.36803773616654e-06,-0.0012908501403245,haEWAS-specific
cg20450979,Total_PBB_Exposure_GSE116339,chr4,176923542,176923543,GPM6A;GPM6A;GPM6A;GPM6A,5'UTR;5'UTR;1stExon;1stExon,Island,0.0435325569187341,0.0015993109255659,9.67794886569688e-05,0.0007938249903567,haEWAS-specific
cg20453482,Total_PBB_Exposure_GSE116339,chr4,184019335,184019336,WWC2-AS2;WWC2,Body;TSS1500,Island,0.0002106612890865,0.0022659765042815,4.27202651041932e-06,0.0019351028975837,haEWAS-specific
cg20469261,Total_PBB_Exposure_GSE116339,chr19,50361793,50361794,PTOV1,Body,Island,0.0010135097483894,-0.001968528994869,2.87463441570089e-06,0.0075519765390259,haEWAS-specific
cg20512924,Total_PBB_Exposure_GSE116339,chr13,22021376,22021377,ZDHHC20,Body,,0.0004893841630792,-0.0020276707297861,1.34640066287791e-05,0.0020582076911108,haEWAS-specific
cg20545458,Total_PBB_Exposure_GSE116339,chr6,26046341,26046342,,,S_Shore,0.165334980347212,-0.0009996612736014,8.36213112902272e-06,-0.0001642923719242,haEWAS-specific
cg20547368,Total_PBB_Exposure_GSE116339,chr8,59811232,59811233,TOX,Body,,0.0056935850071822,0.0021701333323588,0.0001211105612573,-0.0005716873665808,haEWAS-specific
cg20552412,Total_PBB_Exposure_GSE116339,chr17,3561612,3561613,CTNS;CTNS,Body;Body,,0.0025202354679732,-0.0011293588918114,6.61821380527987e-05,-0.0021350122021128,haEWAS-specific
cg20556721,Total_PBB_Exposure_GSE116339,chr2,27394467,27394468,,,,0.784028323654175,-0.000246305064245,9.84633193774177e-05,-0.0023812780508541,haEWAS-specific
cg20559594,Total_PBB_Exposure_GSE116339,chr9,134703909,134703910,,,Island,0.011364748459699,-0.0032134338729962,1.20578296335143e-07,-0.0230796180268603,haEWAS-specific
cg20572967,Total_PBB_Exposure_GSE116339,chr13,42842399,42842400,,,N_Shelf,0.0004454993132304,0.0037657221041663,4.75454159015704e-05,-0.0030305264063631,haEWAS-specific
cg20578417,Total_PBB_Exposure_GSE116339,chr19,749484,749485,,,S_Shelf,0.0108000609480183,-0.0025703561466345,2.9367802215313107e-15,-0.0253521414923861,haEWAS-specific
cg20584157,Total_PBB_Exposure_GSE116339,chr3,64149428,64149429,PRICKLE2,Body,,2.05413560519839e-07,-0.0052013047778866,3.31282440749635e-06,-0.0038951420835979,Common
cg20584905,Total_PBB_Exposure_GSE116339,chr2,223163784,223163785,PAX3;PAX3;PAX3;CCDC140;PAX3;PAX3;PAX3;PAX3;PAX3,TSS200;TSS200;TSS200;5'UTR;TSS200;TSS200;TSS200;TSS200;TSS200,Island,0.0005921401334377,0.0023608242793763,1.83693690229118e-05,0.0016971947978154,haEWAS-specific
cg20597646,Total_PBB_Exposure_GSE116339,chrX,99666346,99666347,PCDH19;PCDH19,TSS1500;TSS1500,Island,0.0531720955284103,-0.0017156236496117,7.3421686897157e-05,-0.0022966525238102,haEWAS-specific
cg20599528,Total_PBB_Exposure_GSE116339,chr5,123909379,123909380,,,,0.007827097945573,-0.0022169728721262,6.72508926193805e-06,-0.0052165192943,haEWAS-specific
cg20602359,Total_PBB_Exposure_GSE116339,chr3,52120287,52120288,POC1A;POC1A;POC1A,Body;Body;Body,,0.0011685052403017,0.0018030849608224,4.62249269240097e-06,0.0016845982597765,haEWAS-specific
cg20624636,Total_PBB_Exposure_GSE116339,chr1,2130568,2130569,FAAP20;FAAP20,5'UTR;Body,S_Shelf,0.0786746671803823,0.0008824098083889,0.0001010657405217,-0.0001197776414826,haEWAS-specific
cg20630647,Total_PBB_Exposure_GSE116339,chr19,41531805,41531806,,,Island,0.0588331421030154,0.0029473179238084,4.50905531303378e-06,-0.001010480655127,haEWAS-specific
cg20650153,Total_PBB_Exposure_GSE116339,chr5,32307818,32307819,MTMR12;MTMR12;MTMR12,Body;Body;Body,,1.32449671899712e-05,-0.0081207521825528,3.24793562078244e-05,-0.0096620288598722,Common
cg20667729,Total_PBB_Exposure_GSE116339,chr19,43691878,43691879,PSG5;PSG5,TSS1500;TSS1500,,2.01982037286136e-05,-0.0023284357728435,0.152506119901575,0.0002724876663032,EWAS-specific
cg20673834,Total_PBB_Exposure_GSE116339,chrX,118602330,118602331,SLC25A5-AS1;SLC25A5,Body;TSS200,Island,0.0149724762284116,-0.0018373305036168,4.9853868357356e-05,-0.0024164753038624,haEWAS-specific
cg20674490,Total_PBB_Exposure_GSE116339,chr1,25240932,25240933,RUNX3;RUNX3,Body;Body,,0.22538998222406,0.0020117307509331,3.42316993847228e-05,0.078167846493568,haEWAS-specific
cg20676561,Total_PBB_Exposure_GSE116339,chr4,24981863,24981864,CCDC149,TSS200,,0.0017409936008132,-0.002594381572203,5.97140522083112e-05,-0.0002907222388311,haEWAS-specific
cg20686828,Total_PBB_Exposure_GSE116339,chr1,151764147,151764148,TDRKH;TDRKH;TDRKH;TDRKH,TSS1500;TSS1500;TSS1500;TSS1500,S_Shore,0.116176879764976,-0.0011848335536822,5.84003555522685e-05,-0.0005675274130927,haEWAS-specific
cg20690062,Total_PBB_Exposure_GSE116339,chr10,134628036,134628037,,,S_Shelf,0.0033550665819954,-0.0020564303278209,8.72667836052009e-05,-0.003275732180523,haEWAS-specific
cg20695447,Total_PBB_Exposure_GSE116339,chr7,25429249,25429250,,,,0.114282475556053,-0.0012420688265711,8.32511655866204e-06,-0.001003335243276,haEWAS-specific
cg20699027,Total_PBB_Exposure_GSE116339,chr3,158434845,158434846,RARRES1;RARRES1,Body;Body,,0.0044752202043488,0.0027776922797692,7.34745830238375e-05,0.003384207635752,haEWAS-specific
cg20701680,Total_PBB_Exposure_GSE116339,chr10,80745044,80745045,LOC283050;LOC283050;LOC283050,Body;Body;Body,,4.08285524325409e-05,-0.0049647872289404,7.88580754722192e-06,-0.0057797957572166,haEWAS-specific
cg20711828,Total_PBB_Exposure_GSE116339,chr6,129204125,129204126,LAMA2;LAMA2,TSS200;TSS200,,0.6054019418911,-0.0005273210033234,7.80005754103661e-05,-0.0003585072572315,haEWAS-specific
cg20731469,Total_PBB_Exposure_GSE116339,chr6,108495678,108495679,NR2E1,Body,Island,0.0142784743025183,0.0022558131660242,8.9145335902835e-05,0.0003366449094988,haEWAS-specific
cg20742182,Total_PBB_Exposure_GSE116339,chr15,101629240,101629241,,,Island,0.274341854680417,-0.0006149794626989,8.28032569647425e-06,-0.0001670059914705,haEWAS-specific
cg20743749,Total_PBB_Exposure_GSE116339,chr8,142630128,142630129,,,Island,5.48813890156555e-06,-0.0043367637900341,9.42893157074207e-05,0.0024379674988189,Common
cg20746035,Total_PBB_Exposure_GSE116339,chrX,49042873,49042874,PRICKLE3,TSS200,Island,0.150494067750827,-0.0013278559342491,8.4337323881979e-05,-0.0026457744231555,haEWAS-specific
cg20749047,Total_PBB_Exposure_GSE116339,chrX,152906772,152906773,DUSP9,TSS1500,N_Shore,4.92119216814865e-06,-0.0053476154999385,0.0004280954827701,-0.0006531935135417,EWAS-specific
cg20770838,Total_PBB_Exposure_GSE116339,chr4,123073,123074,ZNF718;ZNF718;ZNF718;ZNF718;ZNF718;ZNF718,TSS1500;TSS1500;TSS1500;Body;Body;Body,N_Shore,0.0051881653017135,0.0016366147744751,1.07189357017999e-05,0.0023558469460715,haEWAS-specific
cg20778875,Total_PBB_Exposure_GSE116339,chr1,87930304,87930305,,,,8.33918090289329e-06,-0.0039497787498433,0.0010097784923661,-0.0024701416227819,EWAS-specific
cg20786197,Total_PBB_Exposure_GSE116339,chr21,40983994,40983995,B3GALT5-AS1;B3GALT5;B3GALT5-AS1,Body;TSS1500;Body,,0.0100630903335395,0.0031639487184131,7.7831823164121e-05,0.0040775458607008,haEWAS-specific
cg20791712,Total_PBB_Exposure_GSE116339,chr2,10469745,10469746,HPCAL1;HPCAL1;HPCAL1,TSS1500;5'UTR;5'UTR,,1.91019165562935e-05,0.0020948549781378,0.0001145667219063,0.0018325238056672,EWAS-specific
cg20820894,Total_PBB_Exposure_GSE116339,chr17,28163605,28163606,SSH2;SSH2;SSH2,Body;Body;Body,,3.21931545804544e-05,0.0040212815690669,2.45747526964632e-07,-0.0006038655262972,haEWAS-specific
cg20838931,Total_PBB_Exposure_GSE116339,chr19,42210668,42210669,,,,0.334495438789493,-0.0007716413165838,0.0001357886207512,-0.000519021013839,haEWAS-specific
cg20862022,Total_PBB_Exposure_GSE116339,chr4,89735229,89735230,FAM13A;FAM13A;FAM13A;FAM13A;FAM13A,Body;Body;Body;Body;Body,,2.86118127313655e-05,0.0048173668954381,2.12827175205724e-05,0.0051838155935776,haEWAS-specific
cg20871097,Total_PBB_Exposure_GSE116339,chr17,72589865,72589866,CD300LD;C17orf77,TSS1500;3'UTR,,0.0105778553974196,0.0027130754619401,5.89770214526685e-05,0.0071440145509768,haEWAS-specific
cg20873570,Total_PBB_Exposure_GSE116339,chr8,23564901,23564902,NKX2-6,TSS1500,Island,0.0075459144412243,0.0023250792060219,9.05893178330225e-06,0.0023271819846742,haEWAS-specific
cg20879958,Total_PBB_Exposure_GSE116339,chr1,167453380,167453381,CD247;CD247,Body;Body,,0.193843807039854,-0.0005910643364028,1.42103053161654e-06,-0.0002380124489169,haEWAS-specific
cg20881377,Total_PBB_Exposure_GSE116339,chr16,49848989,49848990,ZNF423;ZNF423,Body;5'UTR,,0.0018061657352072,-0.0016035528956041,1.89363824569612e-05,-0.0029313134052113,haEWAS-specific
cg20883850,Total_PBB_Exposure_GSE116339,chr16,87272191,87272192,,,,2.18687128302503e-06,0.0042735703216912,0.0053135024764468,-0.0018718201407581,EWAS-specific
cg20888995,Total_PBB_Exposure_GSE116339,chr3,56822059,56822060,ARHGEF3;ARHGEF3,Body;Body,,0.010211111354894,0.0028971913797005,7.7096626040378e-05,0.0037221189361088,haEWAS-specific
cg20891041,Total_PBB_Exposure_GSE116339,chr8,9815617,9815618,,,,0.0002594073450136,0.0060956598384791,8.16921502534097e-07,-0.0031303929363512,haEWAS-specific
cg20897301,Total_PBB_Exposure_GSE116339,chr22,36725023,36725024,MYH9,Body,,0.006515249452974,0.0014769608694573,1.18263244484545e-05,0.0020474413809526,haEWAS-specific
cg20908224,Total_PBB_Exposure_GSE116339,chr4,141075515,141075516,MAML3,TSS1500,Island,0.0002265704219618,-0.0022430628444352,1.2577579556922e-05,-0.0009396628350926,haEWAS-specific
cg20936107,Total_PBB_Exposure_GSE116339,chr17,37688455,37688456,CDK12;CDK12,3'UTR;3'UTR,,0.0554277929019405,0.0017223482807138,5.96300683624961e-05,-0.0020070401348602,haEWAS-specific
cg20947470,Total_PBB_Exposure_GSE116339,chr3,50232343,50232344,GNAT1;GNAT1,Body;Body,Island,0.218028661640105,0.0016611966665554,3.55740168604092e-05,-0.0024459316644568,haEWAS-specific
cg20948500,Total_PBB_Exposure_GSE116339,chr17,6094006,6094007,,,,0.0711472580412045,0.0016220288941681,5.48316081949453e-05,-0.0019538691792209,haEWAS-specific
cg20954977,Total_PBB_Exposure_GSE116339,chr2,232260116,232260117,B3GNT7,TSS1500,Island,0.0242871088586394,-0.0020859702940074,2.04729344108003e-06,-0.0004439048545068,haEWAS-specific
cg20992284,Total_PBB_Exposure_GSE116339,chr19,30303414,30303415,CCNE1,5'UTR,Island,3.9965674529813e-05,0.003063351099498,9.14827686163196e-05,-0.0010691169633169,haEWAS-specific
cg21006834,Total_PBB_Exposure_GSE116339,chr13,20138813,20138814,,,N_Shore,0.0141242895621545,-0.0031242568095821,3.85248805347823e-05,-0.0015333984138236,haEWAS-specific
cg21012788,Total_PBB_Exposure_GSE116339,chr4,8642306,8642307,,,N_Shelf,3.40511171890398e-06,-0.0046149505371019,0.0017813681361882,0.0025991877257555,EWAS-specific
cg21017235,Total_PBB_Exposure_GSE116339,chr19,51226574,51226575,CLEC11A,TSS200,N_Shore,0.0006513401273631,-0.0015625591801193,6.62481126325978e-06,-0.0003253089346364,haEWAS-specific
cg21017819,Total_PBB_Exposure_GSE116339,chr1,44453035,44453036,B4GALT2;B4GALT2;B4GALT2,Body;Body;Body,,0.000135921207427,-0.002860627640123,3.06893380023046e-06,-0.0029102246188958,haEWAS-specific
cg21050076,Total_PBB_Exposure_GSE116339,chr19,13002784,13002785,GCDH;GCDH,Body;Body,S_Shore,0.0616071443219305,-0.0016880822492315,8.40365693686243e-05,-0.000842227369926,haEWAS-specific
cg21051815,Total_PBB_Exposure_GSE116339,chr11,1542394,1542395,HCCA2,Body,,0.000293766967529,-0.0044135202010749,2.48173261824887e-05,0.0032189578989747,haEWAS-specific
cg21054147,Total_PBB_Exposure_GSE116339,chr22,49495056,49495057,,,N_Shelf,0.680721655161596,0.0003133411888361,4.38076351756213e-19,-0.0152057080696693,haEWAS-specific
cg21071844,Total_PBB_Exposure_GSE116339,chr14,61116048,61116049,SIX1;SIX1,1stExon;5'UTR,Island,0.0163059553305785,0.0017590139940512,1.57743298170993e-05,0.0001976583111121,haEWAS-specific
cg21076650,Total_PBB_Exposure_GSE116339,chr2,172289750,172289751,DCAF17;DCAF17;DCAF17;METTL8,TSS1500;TSS1500;TSS1500;5'UTR,N_Shore,0.623192765958892,-0.0003794791630588,0.0001216126435691,-0.0004208877019011,haEWAS-specific
cg21092846,Total_PBB_Exposure_GSE116339,chr2,163122574,163122575,,,,0.0010206259809444,-0.0037480460110553,4.00873732161169e-07,0.0024388838656977,haEWAS-specific
cg21129729,Total_PBB_Exposure_GSE116339,chr2,42719678,42719679,KCNG3;KCNG3,Body;Body,N_Shore,0.00244445266732,0.0029076985557829,7.749233975648581e-09,-0.0022410751384164,haEWAS-specific
cg21134085,Total_PBB_Exposure_GSE116339,chr2,88605470,88605471,,,,1.90439656632286e-05,-0.0049159762926478,5.18935362770941e-05,-0.0047613240549304,Common
cg21136789,Total_PBB_Exposure_GSE116339,chr4,57396454,57396455,THEGL,TSS1500,N_Shore,0.63796603168642,0.0008791223328499,6.59353431285128e-05,-0.0004779034935711,haEWAS-specific
cg21144922,Total_PBB_Exposure_GSE116339,chr1,109204168,109204169,C1orf59;C1orf59,TSS200;TSS1500,Island,0.0032105772915282,-0.0014985039056613,7.22463765894291e-05,-0.0009718149892732,haEWAS-specific
cg21147648,Total_PBB_Exposure_GSE116339,chr15,68118964,68118965,LBXCOR1,Body,Island,2.44228916620193e-06,-0.0035198906816806,0.0002822753536391,-0.0002496064359349,EWAS-specific
cg21152488,Total_PBB_Exposure_GSE116339,chr11,1220954,1220955,,,N_Shore,0.509022955810012,0.0007161940140947,8.04791169083875e-22,-0.012607704134165,haEWAS-specific
cg21166916,Total_PBB_Exposure_GSE116339,chr22,42316481,42316482,,,S_Shore,0.758992096966543,-0.0001209671587802,4.31562341304665e-05,-7.69426579609486e-05,haEWAS-specific
cg21184518,Total_PBB_Exposure_GSE116339,chr9,124777955,124777956,TTLL11;TTLL11,Body;Body,,0.173692110880311,0.0011533753218147,1.75786678832525e-11,0.014478545058049,haEWAS-specific
cg21193909,Total_PBB_Exposure_GSE116339,chr3,134522048,134522049,EPHB1,Body,,0.112559635570421,0.001271430607388,6.52805206360427e-07,0.0035648451654262,haEWAS-specific
cg21206277,Total_PBB_Exposure_GSE116339,chr19,4048075,4048076,ZBTB7A,Body,Island,0.0453285221762662,-0.0013113898424922,2.10602584918072e-06,-0.0069429586347902,haEWAS-specific
cg21215461,Total_PBB_Exposure_GSE116339,chr1,94095267,94095268,BCAR3;BCAR3;BCAR3,Body;Body;Body,,0.0359966144390833,-0.0015767806596317,3.89712663501266e-05,-0.0007256278520511,haEWAS-specific
cg21217270,Total_PBB_Exposure_GSE116339,chr1,25238271,25238272,RUNX3;RUNX3,Body;Body,S_Shelf,0.468314662545292,-0.0004933917740723,6.74892286662017e-05,-0.0158964887121109,haEWAS-specific
cg21218544,Total_PBB_Exposure_GSE116339,chr1,236958530,236958531,MTR,TSS200,Island,0.569930374587651,0.000385063381435,4.30035818899266e-05,-0.0007478032933189,haEWAS-specific
cg21222178,Total_PBB_Exposure_GSE116339,chr19,17759409,17759410,UNC13A,Body,Island,0.0387218858850507,-0.0027193242436557,4.57888246796545e-08,0.0039643122024919,haEWAS-specific
cg21222767,Total_PBB_Exposure_GSE116339,chr17,11531705,11531706,DNAH9,Body,,0.0376067653611797,0.0067052105271142,9.66278542230259e-05,-0.0058473295911035,haEWAS-specific
cg21222778,Total_PBB_Exposure_GSE116339,chr17,2385534,2385535,METTL16,Body,,3.45872981954135e-05,-0.0037407042309451,2.09312296283193e-05,0.0025752213343352,haEWAS-specific
cg21227035,Total_PBB_Exposure_GSE116339,chr2,106777015,106777016,UXS1;UXS1;UXS1,Body;Body;Body,,0.0096848917832717,0.0016434902916343,2.45656485234915e-05,0.0008226857662508,haEWAS-specific
cg21235929,Total_PBB_Exposure_GSE116339,chr14,97925676,97925677,LOC101929241;LOC101929241,Body;Body,,1.66275975369455e-05,0.005112046877723,0.0002503223094872,0.00399522218361,EWAS-specific
cg21255446,Total_PBB_Exposure_GSE116339,chr14,56761069,56761070,PELI2,Body,,0.0002825809277688,0.0046698955363507,8.61086671082721e-05,0.0170883559204025,haEWAS-specific
cg21270847,Total_PBB_Exposure_GSE116339,chr1,164604806,164604807,PBX1,Body,,1.93891090221119e-05,-0.004054758189968,3.96425422238967e-05,-0.0072086189527734,Common
cg21284493,Total_PBB_Exposure_GSE116339,chrX,53123624,53123625,,,Island,0.0617844722507605,-0.0012094329116338,2.41659908990937e-05,-0.0023091650743766,haEWAS-specific
cg21290550,Total_PBB_Exposure_GSE116339,chrX,47518559,47518560,LOC100133957;LOC100133957;UXT;UXT;UXT,Body;Body;5'UTR;1stExon;TSS200,Island,0.0369062002618504,-0.0013624913901364,5.01063939158559e-05,-0.0026898978173721,haEWAS-specific
cg21293902,Total_PBB_Exposure_GSE116339,chr19,49994097,49994098,SNORD34;RPL13AP5;SNORD35A;RPL13A,TSS200;Body;TSS1500;Body,S_Shelf,0.838584670267253,0.0002312210851299,6.05181364845824e-06,0.0277950382942778,haEWAS-specific
cg21311861,Total_PBB_Exposure_GSE116339,chr11,69409973,69409974,,,,0.0007616537727286,-0.0028193299420092,1.94658818373688e-08,-0.0038089028828939,haEWAS-specific
cg21322636,Total_PBB_Exposure_GSE116339,chr3,49449687,49449688,TCTA;TCTA;RHOA,1stExon;5'UTR;TSS200,Island,0.0018536368700657,0.0017106178048147,9.21950393197479e-05,0.0009583082410992,haEWAS-specific
cg21322748,Total_PBB_Exposure_GSE116339,chr1,65881448,65881449,DNAJC6;DNAJC6;DNAJC6,3'UTR;3'UTR;3'UTR,,8.26376760340541e-05,0.0039191185501312,8.84659962854507e-05,0.0032939898691824,haEWAS-specific
cg21346855,Total_PBB_Exposure_GSE116339,chr14,101514888,101514889,MIR544A;MIR381HG;MIR655,TSS200;Body;TSS1500,,0.0010442255138427,0.0040814952234378,5.08811087548714e-06,0.0035472209979073,haEWAS-specific
cg21354800,Total_PBB_Exposure_GSE116339,chr19,38210165,38210166,ZNF607;ZNF607,TSS200;5'UTR,Island,9.15370147962191e-07,0.0029294848526845,0.028422750045859,0.0003432223896754,EWAS-specific
cg21393171,Total_PBB_Exposure_GSE116339,chrX,130881392,130881393,FIRRE,Body,,0.0221832006191414,0.0021423567453103,2.6205267552597e-05,0.0203113413640001,haEWAS-specific
cg21400848,Total_PBB_Exposure_GSE116339,chr2,242409407,242409408,FARP2,Body,,0.0004009561210356,0.0021729734566451,5.51079791058854e-05,-0.0010865146607378,haEWAS-specific
cg21406402,Total_PBB_Exposure_GSE116339,chr2,121223847,121223848,LOC84931,Body,,0.870004047498168,0.0002654499248799,5.92848308346456e-06,-0.0040087602002031,haEWAS-specific
cg21410994,Total_PBB_Exposure_GSE116339,chr1,26560542,26560543,CCDC21,TSS200,Island,0.0030822370049952,0.0016986630458725,3.24690454131374e-05,0.0002783397821909,haEWAS-specific
cg21411331,Total_PBB_Exposure_GSE116339,chr3,179616730,179616731,LOC101928790;LOC101928790;PEX5L;LOC101928790;PEX5L;PEX5L;PEX5L;PEX5L;PEX5L;PEX5L;PEX5L,TSS1500;TSS1500;5'UTR;Body;5'UTR;5'UTR;Body;Body;Body;Body;Body,,0.010667279997212,0.0029055707448794,4.00178062526494e-05,-0.0017646628380154,haEWAS-specific
cg21413492,Total_PBB_Exposure_GSE116339,chr6,70990226,70990227,COL9A1;COL9A1,Body;Body,N_Shore,0.0261853894046817,-0.0026561650906942,3.00903752392535e-08,-0.00130757550882,haEWAS-specific
cg21444693,Total_PBB_Exposure_GSE116339,chr19,58446787,58446788,ZNF418,TSS200,Island,0.62012649062472,0.0006648446288725,1.43979876794946e-05,0.0025188700914803,haEWAS-specific
cg21452319,Total_PBB_Exposure_GSE116339,chr11,63655189,63655190,MARK2;MARK2;MARK2;MARK2;MARK2,TSS1500;Body;Body;Body;Body,,0.116548833928133,-0.0012324289469366,2.36572395963939e-05,-0.0005413857034358,haEWAS-specific
cg21458764,Total_PBB_Exposure_GSE116339,chr6,20212635,20212636,MBOAT1;MBOAT1;MBOAT1,1stExon;5'UTR;Body,Island,3.72047490598253e-06,-0.0027296956760051,0.0005068479673258,-0.0007245329458889,EWAS-specific
cg21463368,Total_PBB_Exposure_GSE116339,chr6,167263025,167263026,RPS6KA2,Body,,0.518047715310062,0.0006091134968455,5.87951181816028e-06,-0.0029706343172943,haEWAS-specific
cg21466821,Total_PBB_Exposure_GSE116339,chr19,40896173,40896174,HIPK4,TSS200,S_Shore,0.0178807201817818,-0.001044501479514,7.01650754758816e-06,0.0012374717896458,haEWAS-specific
